ResponseID,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,workerId,site,hitId,assignmentId,condition,trait,consent,attn_check_1_1,attn_check_1_2,attn_check_1_3,attn_check_1_4,attn_check_1_5,attn_check_1_6,attn_check_1_7,RFQ_M_1,RFQ_M_2,RFQ_M_3,RFQ_M_4,RFQ_M_5,RFQ_M_6,RFQ_M_7,RFQ_M_8,RFQ_M_9,RFQ_M_10,RFQ_M_11,RFQ_M_12,RFQ_M_13,RFQ_M_14,RFQ_M_15,site_choice,multitab_faq,profile_num,profile_interest_num,attn_check_2,attn_check_3,engage_1,engage_2,engage_3,engage_4,ease_1,ease_2,ease_3,ease_4,ease_5,success_1,success_2,success_3,success_4,success_5,success_6,partner_1,partner_2,partner_3,partner_4,partner_5,partner_6,partner_7,suc_1,suc_2,suc_3,suc_4,suc_5,suc_6,suc_7,suc_8,suc_9,suc_10,panas_1,panas_2,panas_3,panas_4,panas_5,panas_6,panas_7,panas_8,panas_9,panas_10,panas_11,panas_12,panas_13,panas_14,panas_15,panas_16,panas_17,panas_18,panas_19,panas_20,age,gender,gender-TEXT,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,education,activity_1,activity_2,activity_3,activity_4,activity_5,activity_6,activity_7,activity_8,mc_compliance,mc_strategy,mc_strategy_use,trait-trait 1,trait-trait 2,trait-trait 3,careful_response,honest_response,debrief_concerns,debriefing,prevention,promotion,engage,ease,fit_success,fit_partner,ods,activity_distraction,pos_af,neg_af,duplicate,attn_check_1,attn_check,manip_check,exclusion
R_3MuKGB8gNcgwxse,a506383a,0,2019-02-14T18:43:33Z,2019-02-14T19:04:02Z,1,46586716,6d1c0b64,"eHarmony, Match.com/ca, Plenty of Fish, Tinder, Zoosk",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,6,5,5,7,7,7,6,6,7,6,6,pof,1,20,6,2,10,7,7,7,7,7,5,3,7,7,10,10,10,10,10,10,7,7,7,7,7,7,7,17,17,11,17,17,17,14,17,17,12,5,1,5,1,5,1,1,3,5,5,1,3,1,5,3,5,5,3,5,2,19,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,compliant,undesirable_compile,1,kids,unemploeyd,live with mama,1,1,I don't have any thank you,1,5.285714285714286,6.5,7,3.6666666666666665,7,7,6.6,0,4.8,1.7,nonduplicated,0,pass,fail,eligible
R_2PnzJKH97POOyqN,cbd97a68,0,2019-02-14T23:04:46Z,2019-02-14T23:26:00Z,1,32081552,ba41d4c6,Plenty of Fish,NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,3,5,5,4,5,5,4,5,5,4,5,4,5,5,5,eharm,NA,19,2,2,10,4,4,3,4,5,3,5,3,3,8,8,8,8,8,8,5,5,5,5,5,5,5,13,13,14,12,15,14,15,15,14,15,3,1,1,1,2,1,1,1,3,1,1,3,1,1,2,3,3,1,2,1,66,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,compliant,undesirable_compile,2,not wanting a long term relationship,drinker,smoker,1,1,NA,1,4.428571428571429,4.75,3.6666666666666665,5,5,5,3.6,0,2.2,1.1,nonduplicated,0,pass,fail,eligible
R_3fYJGtVaKYlhB7c,0c20f6d4,0,2019-02-15T01:09:24Z,2019-02-15T01:42:15Z,1,72070748,aa2db604,Plenty of Fish,NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,4,7,1,7,6,7,4,7,7,7,7,7,7,7,7,pof,NA,15,1,2,10,5,6,5,7,7,2,7,2,1,6,6,6,6,6,6,4,4,3,4,5,4,4,13,12,16,12,12,13,16,13,12,15,2,2,2,1,3,1,1,1,3,3,1,3,1,2,1,2,2,1,3,1,58,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_compile,1,honesty,outgoing,fun,1,1,was a fun survey,1,5.142857142857143,7,5.333333333333333,6.333333333333333,3,4,2.4,0,2.5,1.1,nonduplicated,0,pass,pass,eligible
R_2YbvBBiXxiTDfTL,c20a8ff6,0,2019-02-15T04:33:10Z,2019-02-15T04:57:01Z,1,65695932,a4097cd4,"Plenty of Fish, Zoosk",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,4,5,5,5,4,4,5,5,5,5,5,pof,NA,4,0,5,7,3,4,3,5,4,4,4,4,5,7,7,7,7,6,7,5,2,3,3,4,4,4,13,14,13,14,13,13,13,14,13,14,2,3,3,1,3,3,2,3,2,2,1,2,2,2,3,2,2,3,2,2,53,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_eliminate,1,family friendly,like walking,movie buff,1,1,none,1,4.571428571428571,4.75,3.3333333333333335,4,3.8333333333333335,3.5,3.8,0,2.2,2.3,nonduplicated,0,fail,fail,ineligible
R_2TB203SLDdbHP6b,a08c23ad,0,2019-02-16T00:04:55Z,2019-02-16T00:18:21Z,1,67288519,5ba47318,eHarmony,NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,1,NA,NA,5,4,4,3,5,5,6,6,3,5,6,5,4,4,4,eharm,1,20,2,6,8,4,5,5,4,4,5,6,4,6,7,8,7,8,7,9,4,4,4,4,6,5,6,15,14,16,15,14,16,15,14,14,14,2,3,4,4,4,3,4,3,2,3,3,4,2,3,3,2,3,4,3,3,21,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,compliant,desirable_eliminate,2,good,interesting,successful,1,1,NA,1,4.571428571428571,4.625,4.666666666666667,3.6666666666666665,4.666666666666667,4.5,4.1,1,3,3.2,nonduplicated,1,fail,fail,ineligible
R_24sqqybw0WBdCSd,6190b9e9,0,2019-02-16T08:07:33Z,2019-02-16T08:29:44Z,1,88258437,79e17d92,"Badoo, Chemistry, eHarmony, Pure",NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,5,4,2,7,7,7,4,7,7,7,6,7,6,7,6,pof,NA,3,2,2,10,6,7,6,6,7,2,6,1,6,10,9,9,9,10,9,7,6,7,7,7,7,7,16,16,12,13,16,16,13,17,17,12,4,3,4,3,5,1,2,1,4,1,2,5,1,4,2,5,5,2,5,2,35,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,compliant,desirable_eliminate,2,Honest,Working hard,Friendly,1,1,Add more social network,1,5.142857142857143,6.625,6.333333333333333,6.666666666666667,6.333333333333333,6.833333333333333,5.8,1,4.2,1.9,nonduplicated,0,pass,fail,eligible
R_27jNXsL1otQFPde,963c1be4,0,2019-02-16T10:15:10Z,2019-02-16T10:42:43Z,1,53591536,9d99b9fe,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, Match.com/ca, OurTime, Plenty of Fish, Pure, Tinder, Zoosk",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,1,NA,NA,5,4,4,3,5,4,5,4,4,4,4,4,5,4,5,pof,1,NA,98,5,7,4,4,4,3,3,4,5,4,6,8,7,7,8,7,8,4,5,5,5,5,4,4,14,14,13,15,15,15,15,14,14,14,3,4,3,2,3,3,2,3,2,3,3,3,2,3,2,3,4,3,2,3,28,male,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,compliant,desirable_eliminate,3,kind,romantic,People with an interesting mindset,1,1,"No, I do not comment and do not worry. Thanks",1,4.285714285714286,4.25,4,3.6666666666666665,4.5,4.666666666666667,4.3,7,2.9,2.7,nonduplicated,1,fail,fail,ineligible
R_3ExJU7sHHzlqa1q,2e719865,0,2019-02-16T14:25:59Z,2019-02-16T14:49:25Z,1,97116321,42a2fb98,"eHarmony, Tinder",NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,5,6,3,6,5,5,6,7,6,4,4,5,5,6,7,eharm,NA,10,1,2,10,5,6,3,4,5,4,4,3,4,7,8,7,7,8,8,3,4,4,4,5,4,4,16,13,12,11,15,14,12,14,13,12,4,3,3,2,2,2,5,1,4,3,3,3,1,5,5,5,3,5,3,5,35,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,compliant,desirable_eliminate,2,handsome,college,single,1,1,it was a good survey!!,1,5.142857142857143,5.5,4.666666666666667,4.666666666666667,4.5,4,4.4,1,3.5,3.2,nonduplicated,0,pass,fail,eligible
R_yDNX7SrOmyeBnRT,3ff196df,0,2019-02-16T22:47:11Z,2019-02-16T23:14:00Z,1,56647806,ac383a70,"OkCupid, Tinder",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,2,2,3,5,7,5,3,6,5,3,3,okc,NA,8,0,2,10,5,5,2,4,6,2,6,1,4,7,7,7,7,7,7,4,5,4,4,6,5,2,14,14,14,13,14,14,14,14,14,15,3,1,3,1,4,1,1,1,3,3,1,4,1,3,1,3,4,1,4,1,46,male,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_eliminate,2,religion,drug use,children,1,1,NA,1,2.2857142857142856,4.625,4,6.333333333333333,4,4.666666666666667,3.8,0,3.4,1,nonduplicated,0,pass,fail,eligible
R_2YLdxaREVrsHzXJ,174141d3,0,2019-02-16T22:59:04Z,2019-02-16T23:15:18Z,1,8433911,b5693b59,eHarmony,NA,NA,desirable_compile,desirable,1,NA,NA,1,NA,NA,NA,NA,4,3,5,4,4,4,3,4,4,6,3,5,5,4,5,eharm,NA,3,1,5,7,4,4,5,4,4,4,5,5,5,7,8,7,7,8,7,5,3,4,4,4,3,5,14,15,15,14,14,14,14,14,13,15,3,2,4,3,3,2,3,2,3,3,2,4,2,3,2,3,3,4,2,3,51,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,compliant,desirable_eliminate,1,Humor,style,Details,1,1,NA,1,3.857142857142857,4.5,4.333333333333333,3.6666666666666665,4.333333333333333,3.8333333333333335,3.8,2,3.1,2.5,nonduplicated,1,fail,fail,ineligible
R_3KpVV4LLRF5ve6Y,e03f00b7,0,2019-02-16T23:29:40Z,2019-02-16T23:52:49Z,1,92681857,90881ece,"eHarmony, Plenty of Fish",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,6,6,7,6,5,6,6,5,7,4,6,2,5,6,5,pof,1,20,4,2,10,6,6,3,5,2,2,7,6,2,9,9,8,9,9,8,6,6,6,6,7,7,6,15,12,14,12,14,15,12,12,16,15,4,1,2,1,3,1,2,1,3,4,1,5,1,5,2,4,4,1,4,1,59,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,compliant,undesirable_eliminate,1,Age,Education,Profession,1,1,Very interesting questions and activities! Thank you for this opportunity. Plus I'm more familiar with this dating site.,1,6,5,5,3.3333333333333335,5.666666666666667,6.333333333333333,3.9,0,3.8,1.2,nonduplicated,0,pass,pass,eligible
R_1OwM3ECtQdTLOKZ,70fd282a,0,2019-02-17T02:17:06Z,2019-02-17T02:49:55Z,1,33269524,8406df32,"Plenty of Fish, Tinder",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,6,7,6,6,7,6,6,7,7,7,6,6,6,6,6,pof,NA,20,3,2,10,7,7,7,6,7,1,6,1,7,10,9,10,9,10,9,7,7,7,6,7,6,6,16,16,11,17,17,17,16,16,17,11,5,1,4,1,4,1,1,1,5,5,1,5,1,5,1,5,5,2,5,1,48,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_eliminate,1,age,reilgion,profession,1,1,great survey hope i can get a follow up one to this one,1,6.285714285714286,6.375,7,7,6.5,6.666666666666667,6.2,0,4.8,1.1,nonduplicated,0,pass,fail,eligible
R_xozaRZu5WiXmsSt,11d2b895,0,2019-02-17T02:32:37Z,2019-02-17T02:53:25Z,1,12026475,578c242a,"Badoo, Chemistry, eHarmony, JDate, Match.com/ca, OurTime, Pure",NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,1,NA,6,6,6,5,6,6,7,6,6,7,5,6,7,7,7,pof,NA,16,12,5,10,5,6,7,6,6,5,5,7,5,10,9,9,8,10,9,5,6,6,6,6,7,6,15,16,16,17,15,17,16,17,15,16,4,2,3,5,4,4,3,5,4,4,4,3,5,4,4,5,4,3,4,5,43,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,NA,1,1,1,NA,compliant,desirable_eliminate,1,Good profile,Face beauty,clear bio,1,1,NA,1,6,6.375,6,3.3333333333333335,6.166666666666667,6,4.8,6,3.9,4,nonduplicated,1,fail,fail,ineligible
R_03xYjTZYgwImhxf,7cb90480,0,2019-02-17T02:43:54Z,2019-02-17T03:01:35Z,1,60821600,5b31cefb,"OkCupid, eHarmony, Plenty of Fish, Tinder",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,3,2,2,5,6,6,3,6,5,7,6,7,5,4,5,pof,1,14,3,2,10,7,5,7,4,5,2,7,2,2,8,9,9,9,8,9,6,6,7,7,6,6,6,16,16,12,16,15,16,11,15,16,12,4,1,4,1,4,2,1,1,5,5,1,4,2,5,1,4,4,1,5,1,40,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_compile,1,smoking,pets,ages,1,1,NA,1,3.857142857142857,5.625,6.333333333333333,5.666666666666667,5.666666666666667,6.333333333333333,5.9,0,4.4,1.2,nonduplicated,0,pass,fail,eligible
R_1pAkwlUvuBlfuYb,c120210e,0,2019-02-17T03:29:50Z,2019-02-17T04:16:53Z,1,60178822,111d1180,"Bumble, OkCupid, eHarmony, Plenty of Fish, Tinder",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,4,5,3,5,5,3,4,5,6,5,6,5,5,5,6,okc,NA,50,40,2,10,6,6,5,4,6,2,6,2,5,7,8,8,7,8,7,6,6,6,6,6,6,6,15,13,13,14,15,15,13,13,14,13,3,1,2,1,3,1,1,1,2,2,1,3,1,3,1,3,3,1,3,1,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,compliant,undesirable_compile,1,smoking,too politically correct,too anti trump,1,1,I have no thoughts or concerns about the survey.,1,4.142857142857143,5.375,5.666666666666667,6,4.5,6,4.4,2,2.7,1,nonduplicated,0,pass,fail,eligible
R_2tr73l44mr1Ln5n,edf192d3,0,2019-02-17T05:03:28Z,2019-02-17T05:26:07Z,1,3609864,0a508fa9,"Chemistry, Plenty of Fish, Zoosk",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,6,6,2,6,7,6,5,4,7,6,5,6,7,7,7,okc,NA,10,5,6,10,7,7,7,6,7,6,7,7,7,9,10,9,10,9,9,6,7,6,6,6,6,7,16,17,16,17,16,16,13,16,16,12,5,2,4,2,4,2,2,2,5,5,2,5,1,5,2,5,4,3,5,2,57,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_eliminate,1,kind,patience,love,1,1,good  study  there  r  many  web  sites  for   dating,1,5.428571428571429,6.125,7,3.3333333333333335,6.333333333333333,6.166666666666667,5.7,0,4.7,2,nonduplicated,0,fail,fail,ineligible
R_3LiFIvavUlOM5c1,ebc70ed2,0,2019-02-17T08:28:48Z,2019-02-17T08:42:50Z,1,20696618,92246948,"eHarmony, Grindr, Zoosk",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,1,NA,NA,NA,5,4,2,3,3,5,3,3,4,5,1,3,3,2,2,eharm,1,12,12,5,9,6,5,5,5,6,6,6,6,5,8,8,8,6,7,7,5,5,4,5,5,6,5,13,14,13,14,14,14,14,15,14,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,33,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,noncompliant,desirable_eliminate,2,d,d,d,1,1,NA,1,3.5714285714285716,2.875,5.333333333333333,3.3333333333333335,4.333333333333333,5,4.1,1,3,3,nonduplicated,1,fail,fail,ineligible
R_5puneV2ixLYBrNv,bf1d57af,0,2019-02-17T13:18:52Z,2019-02-17T14:31:10Z,1,31311130,1817105b,"Bumble, Plenty of Fish, Tinder",NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,4,1,4,4,4,7,4,5,7,7,7,pof,NA,20,10,4,7,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,5,1,3,1,1,2,1,1,3,3,3,3,1,3,3,3,3,3,3,1,36,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_eliminate,1,pretty,nice smile,weight,1,1,NA,1,2.7142857142857144,5.625,4,4,4,4,4,0,3,1.7,nonduplicated,0,fail,fail,ineligible
R_1I4OZVAVcbpW88G,04b64fbb,0,2019-02-17T14:24:12Z,2019-02-17T14:41:56Z,1,19608648,8a7cba4a,"OkCupid, Tinder",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,5,3,3,4,5,4,4,3,3,4,3,okc,1,9,0,2,10,4,3,3,3,3,3,4,4,2,6,5,6,6,5,5,4,3,3,3,4,2,2,12,12,14,12,13,12,15,13,12,12,3,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,38,male,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_compile,2,what they looked for,what they wrote,the pictures,1,1,none,1,3.5714285714285716,3.75,3.3333333333333335,4,2.5,3.1666666666666665,2.9,0,1.7,1.1,nonduplicated,0,pass,fail,eligible
R_247X5fxHtcCZZRs,53702c96,0,2019-02-17T14:49:33Z,2019-02-17T15:09:38Z,1,94369459,90e0ccd0,eHarmony,NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,2,1,2,6,7,2,4,7,7,7,7,7,7,7,6,eharm,NA,11,0,2,10,6,6,5,5,7,1,7,1,1,5,6,7,7,8,5,4,2,4,4,5,5,3,15,17,14,13,15,15,12,15,15,13,4,1,3,1,5,1,2,1,4,3,1,5,1,4,2,3,4,1,3,2,46,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_compile,1,Outdoorsman,Romantic,Laid back,1,1,Not unless you lied to me.,1,3.4285714285714284,6.875,5.666666666666667,7,3.3333333333333335,4,5,0,3.8,1.3,nonduplicated,0,pass,pass,eligible
R_1g2yF5HlHhuaQZL,a2b36c1e,0,2019-02-17T15:32:31Z,2019-02-17T15:49:22Z,1,4678114,00b74ea6,"Grindr, Plenty of Fish, Tinder",NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,5,6,4,6,7,7,3,5,6,7,7,pof,NA,5,3,2,10,7,7,7,5,7,2,6,1,4,8,8,9,9,9,9,5,6,6,5,5,6,5,15,15,11,15,15,15,12,16,15,12,5,1,4,1,4,1,1,1,4,3,1,2,1,3,2,4,4,1,3,2,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_compile,1,Smile,determined,social,1,1,NA,1,4.285714285714286,6,7,6.666666666666667,5.666666666666667,5.5,5.5,0,3.6,1.2,nonduplicated,0,pass,pass,eligible
R_265MLHdMJ0KmYMX,fb57a496,0,2019-02-17T15:36:42Z,2019-02-17T15:55:19Z,1,36063205,44250867,"OkCupid, Plenty of Fish",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,7,7,6,5,5,5,7,6,6,7,5,4,6,5,6,pof,NA,12,3,2,10,6,6,6,6,6,2,7,1,6,8,7,8,8,9,8,7,7,7,7,7,6,6,15,16,11,16,16,16,11,16,16,11,4,1,3,1,2,1,1,1,3,2,1,3,1,3,1,4,4,1,3,1,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,1,compliant,desirable_eliminate,2,Smile,Bio,Hair,1,1,NA,1,6,5.625,6,6.333333333333333,5,6.833333333333333,6.2,1,3.1,1,nonduplicated,0,pass,fail,eligible
R_2402uOcuMNQBV98,3f57a161,0,2019-02-17T15:42:39Z,2019-02-17T16:03:44Z,1,20749627,bb6dcd1a,Plenty of Fish,NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,5,5,6,7,5,5,4,5,6,6,6,5,6,7,6,pof,1,10,10,6,9,6,6,5,5,7,6,7,6,6,10,9,9,9,8,9,7,7,7,5,5,6,5,15,17,17,14,16,14,16,16,16,16,5,4,3,2,3,4,5,4,3,2,3,4,5,4,3,2,3,4,5,4,38,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,NA,1,1,NA,compliant,desirable_compile,2,age,race,employment,1,1,NA,1,5.285714285714286,5.875,5.666666666666667,3.6666666666666665,6,6.166666666666667,4.3,5,3.4,3.8,nonduplicated,0,fail,fail,ineligible
R_9BqJTaw7bbVCg7L,692951ea,0,2019-02-17T15:55:07Z,2019-02-17T16:09:48Z,1,41845331,4181b18c,"eHarmony, Match.com/ca, Plenty of Fish, Tinder",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,1,NA,NA,NA,NA,5,4,4,5,4,5,5,4,3,4,4,5,4,5,4,pof,NA,2,0,2,6,4,3,4,3,3,3,3,3,2,5,6,8,8,6,6,5,4,4,3,3,4,3,13,13,14,13,15,13,15,13,13,13,3,1,4,1,4,1,1,1,4,1,1,3,1,3,2,4,4,1,4,1,37,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,compliant,desirable_eliminate,2,beautiful,intelligent,fun,1,1,good survey it was fun,1,4.571428571428571,4.125,3.6666666666666665,4.333333333333333,3.5,3.8333333333333335,3.5,1,3.4,1.1,nonduplicated,1,fail,fail,ineligible
R_1ON5pbWP6d4CNZV,6840fcf9,0,2019-02-17T16:01:42Z,2019-02-17T16:20:21Z,1,72022254,5dca5174,"OkCupid, eHarmony, Match.com/ca, Plenty of Fish, Tinder",NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,6,6,5,4,7,1,6,6,7,7,6,7,5,7,7,pof,NA,13,4,2,10,7,7,7,6,6,2,6,2,7,10,10,9,9,9,10,6,6,6,7,6,7,6,16,16,11,16,17,16,11,16,16,11,4,1,4,1,3,1,1,1,4,4,1,3,1,4,2,4,4,1,3,1,34,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_compile,1,tall,father ( had kids),Employed,1,1,NA,1,5,6.5,7,6,6.5,6.333333333333333,6.4,0,3.7,1.1,nonduplicated,0,pass,pass,eligible
R_3nNSjPyixDlWKcK,6cd2ee53,0,2019-02-17T16:10:25Z,2019-02-17T16:32:40Z,1,33609615,81183743,"Chemistry, OkCupid, Grindr, OurTime, Tinder",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,5,5,5,4,5,5,5,4,5,5,5,okc,NA,15,5,4,10,5,5,5,5,5,5,4,4,4,7,8,8,7,7,8,4,5,5,5,4,5,4,14,15,13,14,15,14,13,14,14,12,3,1,4,1,3,1,1,1,1,3,1,4,1,3,1,3,3,1,3,1,35,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_compile,2,NA,NA,NA,1,1,NA,1,4.714285714285714,4.75,5,4,4.5,4.666666666666667,4.6,0,3,1,nonduplicated,0,fail,fail,ineligible
R_2dPW3iZYqTtHBl5,fae92ab1,0,2019-02-17T16:11:54Z,2019-02-17T16:32:52Z,1,46669498,a26bf637,"OkCupid, Plenty of Fish",NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,6,5,5,3,6,5,1,4,5,6,4,5,4,5,4,pof,NA,10,2,2,10,6,7,7,7,7,1,7,1,5,9,9,8,8,9,10,7,6,6,7,6,6,5,17,17,11,16,16,16,16,15,16,11,4,1,3,1,5,1,1,1,3,5,1,2,1,3,1,5,4,1,3,1,34,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_eliminate,1,single,fit,outgoing,1,1,NA,1,4.428571428571429,4.625,6.666666666666667,7,5.833333333333333,6.333333333333333,5.9,0,3.7,1,nonduplicated,0,pass,fail,eligible
R_cOAGKgED8GqC6HL,96e142d5,0,2019-02-17T16:19:45Z,2019-02-17T16:35:53Z,1,50288487,3915fc10,"Badoo, OkCupid, eHarmony, Plenty of Fish, Tinder",NA,NA,undesirable_eliminate,undesirable,1,NA,NA,NA,NA,NA,NA,NA,7,6,2,5,7,2,2,6,6,7,6,5,6,6,5,pof,NA,46,4,2,10,7,7,6,6,6,1,6,2,6,9,9,9,8,8,8,6,6,6,5,6,6,4,16,16,11,16,16,17,11,16,16,11,4,1,3,1,4,1,1,1,4,2,1,3,1,4,1,4,4,1,3,1,35,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,1,NA,NA,1,compliant,undesirable_compile,1,having kids,nasty tattoos,weird colored hair,1,1,NA,1,4.428571428571429,5.875,6.666666666666667,6.333333333333333,5.5,5.833333333333333,6.4,2,3.5,1,nonduplicated,0,pass,fail,eligible
R_3lMo3bsSU3P7K4Z,0001ffdf,0,2019-02-17T16:27:57Z,2019-02-17T16:46:53Z,1,85875484,9d6fe46f,"Chemistry, eHarmony, Match.com/ca, OurTime, Tinder",NA,NA,desirable_compile,desirable,1,NA,NA,NA,NA,NA,NA,NA,6,4,1,3,1,4,3,7,7,7,1,7,7,1,5,eharm,NA,3,2,2,10,7,7,7,7,7,1,7,1,6,4,10,10,10,10,10,7,7,7,6,7,7,7,17,15,11,13,17,17,11,15,17,11,5,1,5,1,3,1,4,1,5,3,1,5,1,5,5,5,5,4,5,4,53,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,compliant,desirable_compile,1,hair,eyes,interest,1,1,none,1,3.142857142857143,5.25,7,7,6,6.833333333333333,6.2,0,4.6,2.3,nonduplicated,0,pass,pass,eligible
