ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,MID,site,Q_TotalDuration,condition,consent,attn_check_1_1,attn_check_1_2,attn_check_1_3,attn_check_1_4,attn_check_1_5,attn_check_1_6,attn_check_1_7,RFQ_M_1,RFQ_M_2,RFQ_M_3,RFQ_M_4,RFQ_M_5,RFQ_M_6,RFQ_M_7,RFQ_M_8,RFQ_M_9,RFQ_M_10,RFQ_M_11,RFQ_M_12,RFQ_M_13,RFQ_M_14,RFQ_M_15,site_choice,profile_num,profile_interest_num,attn_check_2,overall_engagement_1,overall_engagement_2,overall_engagement_3,overall_engagement_4,overall_engagement_5,overall_ease_1,overall_ease_2,overall_ease_3,overall_ease_4,overall_ease_5,overall_success_1,overall_success_2,overall_success_3,overall_success_4,overall_success_5,overall_success_6,overall_partner_1,overall_partner_2,overall_partner_3,overall_partner_4,overall_partner_5,overall_partner_6,overall_partner_7,overall_partner_8,attn_check_3,strategy_engagement_1,strategy_engagement_2,strategy_engagement_3,strategy_ease_1,strategy_ease_2,strategy_ease_3,strategy_ease_4,strategy_success_1,strategy_success_2,strategy_success_3,age,gender,gender-TEXT,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,education,activity_1,activity_2,activity_3,activity_4,activity_5,activity_6,activity_7,activity_8,compliance,careful_response,honest_response,debrief_concerns,debriefing,X136,duplicate,attn_check_1,attn_check,var_response,var_low,exclusion,prevention,promotion,engage,ease,fit_success,fit_partner,fit_strategy_engage,fit_strategy_ease,fit_strategy_success
R_byjJp78ITirxekF,Default Response Set,Anonymous,NA,NA,172.241.201.29,0,2018-10-03T09:26:22Z,2018-10-03T10:14:03Z,1,36466906,5c9c9084,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, Match.com/ca, OurTime, Plenty of Fish, Pure, Tinder, Zoosk, Other (please specify):",2861,1,1,NA,NA,1,NA,1,NA,NA,3,4,5,5,3,6,5,4,4,5,4,5,6,4,3,okc,1,3,2,6,6,5,3,5,4,4,6,5,5,4,5,5,3,4,6,5,3,4,3,5,5,3,5,10,7,6,4,4,6,3,5,4,4,6,33,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,1,1,1,1,1,1,1,1,None,1,NA,nonduplicated,2,fail,4.25,acceptable,ineligible,4.428571428571429,4.375,5.666666666666667,3,4.833333333333333,4.125,5.666666666666667,4.5,4.666666666666667
R_1mJFNT0FqLCZDvq,Default Response Set,Anonymous,NA,NA,192.241.68.89,0,2018-10-03T09:30:00Z,2018-10-03T10:17:23Z,1,35043384,b7543fda,"Bumble, Chemistry, OurTime, Plenty of Fish, Pure, Tinder",2842,0,1,NA,NA,NA,NA,NA,1,NA,7,6,5,6,7,7,7,7,6,7,7,5,7,6,6,pof,5,30,2,6,6,7,6,6,7,6,6,6,7,7,5,6,7,7,7,7,7,6,7,6,6,6,6,10,7,6,7,7,6,7,7,6,6,6,26,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,NA,1,1,1,NA,1,1,1,no,1,NA,nonduplicated,1,fail,2.8233333333333333,acceptable,ineligible,6.428571428571429,6.375,6.333333333333333,3.3333333333333335,5.5,6.375,4.666666666666667,3.75,6
R_puDvslXFMbEnmFP,Default Response Set,Anonymous,NA,NA,74.140.154.212,0,2018-10-03T09:54:27Z,2018-10-03T10:18:38Z,1,82998580,086e22a5,OkCupid,1451,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,7,1,2,5,7,7,6,7,6,6,6,okc,25,1,2,7,7,6,2,7,7,2,1,7,1,5,6,5,1,6,5,7,7,7,6,7,6,7,6,10,2,3,3,5,2,3,1,1,5,2,35,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,1,1,1,None at this time :),1,NA,nonduplicated,0,pass,4.706666666666667,acceptable,eligible,2.4285714285714284,6.25,6.666666666666667,7,5.666666666666667,6.625,3.3333333333333335,4.75,2.6666666666666665
R_2atPHYLEwOjiV3s,Default Response Set,Anonymous,NA,NA,107.172.141.103,0,2018-10-03T10:04:19Z,2018-10-03T10:21:31Z,1,14175531,007021f7,"Bumble, OkCupid, eHarmony, OurTime, Plenty of Fish",1032,0,1,NA,1,NA,NA,NA,NA,NA,6,3,5,5,6,5,6,6,6,6,6,3,6,6,5,eharm,2,2,2,5,5,6,6,6,6,4,5,6,2,6,6,2,5,4,5,5,6,5,5,5,5,5,5,10,5,6,2,5,5,4,2,5,6,5,70,male,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,nonduplicated,1,fail,2.5833333333333335,acceptable,ineligible,5.142857142857143,5.5,5.333333333333333,5,4.333333333333333,5.125,5.666666666666667,5,5.333333333333333
R_3NRuFetnc05AVnt,Default Response Set,Anonymous,NA,NA,172.85.108.136,0,2018-10-03T09:28:33Z,2018-10-03T10:21:50Z,1,87064982,fdf1fc21,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, Match.com/ca, OurTime, Plenty of Fish, Pure, Tinder, Zoosk",3197,1,1,NA,NA,1,NA,NA,NA,NA,5,4,5,4,5,5,4,4,6,6,5,4,6,5,5,pof,1,5,2,6,4,3,5,4,4,6,5,5,5,4,4,5,3,4,5,5,4,5,5,6,4,6,5,10,5,5,5,6,5,4,4,5,6,6,31,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,1,1,1,1,1,1,1,None .Everything is clear.,1,NA,nonduplicated,1,fail,3.14,acceptable,ineligible,4.571428571428571,5.125,4.333333333333333,3.3333333333333335,4.5,5,4.333333333333333,4.75,5.666666666666667
R_31sxLN2qmFEppUT,Default Response Set,Anonymous,NA,NA,192.241.122.145,0,2018-10-03T09:58:19Z,2018-10-03T10:22:16Z,1,12011847,3a7aeb91,"OkCupid, Plenty of Fish, Tinder",1437,1,1,NA,NA,NA,NA,NA,NA,NA,6,7,7,7,6,7,6,5,6,7,7,7,5,5,6,eharm,3,2,2,5,7,7,7,6,5,6,6,6,6,7,7,7,5,5,6,7,6,6,7,7,5,6,6,10,5,6,6,7,6,6,6,5,7,6,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,1,1,NA,1,1,1,Nice study. Kindly provide these type of study daily with more dollars.,1,NA,nonduplicated,0,pass,2.4066666666666667,acceptable,eligible,6.571428571428571,6,6.333333333333333,3,5.833333333333333,6.25,4.333333333333333,4.25,6
R_55BcJSMrhLxPGCJ,Default Response Set,Anonymous,NA,NA,124.246.93.36,0,2018-10-03T10:13:18Z,2018-10-03T10:28:39Z,1,91831386,d92cefff,"OkCupid, Plenty of Fish, Tinder",920,1,1,NA,NA,NA,NA,NA,NA,NA,6,3,7,6,6,6,5,6,6,7,6,2,6,6,6,okc,15,7,2,6,5,6,6,6,6,6,3,5,3,6,6,6,2,6,6,6,6,7,7,6,6,7,6,10,6,6,2,5,5,2,3,6,6,6,46,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,3.256666666666667,acceptable,eligible,5.571428571428571,5.625,5.666666666666667,5.333333333333333,6,6.375,6,5.25,6
R_3fwPievsvu473zF,Default Response Set,Anonymous,NA,NA,162.248.134.237,0,2018-10-03T10:09:58Z,2018-10-03T10:33:52Z,1,31169401,135443a4,"OkCupid, eHarmony, Plenty of Fish",1433,0,1,NA,NA,NA,NA,NA,NA,NA,5,5,4,7,4,4,5,5,6,5,5,4,7,5,4,okc,100,50,4,4,5,4,5,5,4,5,5,5,5,4,5,4,4,4,5,4,4,4,5,5,5,4,5,8,5,5,5,5,4,4,6,4,4,4,40,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,good survey,1,NA,nonduplicated,0,fail,2.4566666666666666,acceptable,ineligible,4.857142857142857,5.125,4.333333333333333,3.3333333333333335,4.333333333333333,4.5,4.333333333333333,3.75,4
R_2abfpFc9IpiSsUg,Default Response Set,Anonymous,NA,NA,73.237.199.167,0,2018-10-03T10:18:01Z,2018-10-03T10:35:56Z,1,89379518,37d7967e,"Bumble, OkCupid, Tinder",1075,0,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,4,5,6,4,6,4,4,5,5,5,4,okc,5,0,2,4,5,4,5,4,6,2,1,5,2,4,4,4,4,5,5,3,3,3,3,5,3,3,4,10,3,4,2,6,4,1,1,3,4,4,22,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,2.9566666666666666,acceptable,eligible,3.5714285714285716,4.625,4.333333333333333,6.333333333333333,4.333333333333333,3.375,4.333333333333333,6,3.6666666666666665
R_79bIScQ40Sy8mZz,Default Response Set,Anonymous,NA,NA,104.2.10.117,0,2018-10-03T10:19:16Z,2018-10-03T10:38:03Z,1,42979418,8677b43d,Plenty of Fish,1127,0,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,5,1,1,7,6,5,7,7,6,5,7,pof,25,3,2,5,6,5,6,4,7,1,2,7,1,5,6,6,3,5,6,7,7,7,7,7,7,7,5,10,3,2,6,4,1,5,3,3,3,2,34,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,5.223333333333334,acceptable,eligible,2.4285714285714284,6.25,5.333333333333333,6.666666666666667,5.5,6.75,2.3333333333333335,3.25,2.6666666666666665
R_2vkpxFs3aYOBP2g,Default Response Set,Anonymous,NA,NA,162.248.134.237,0,2018-10-03T09:44:07Z,2018-10-03T10:45:25Z,1,82053277,caf86e73,OkCupid,3677,0,1,NA,NA,NA,NA,NA,NA,NA,5,6,5,5,6,6,5,6,6,5,5,5,6,6,5,okc,5,2,2,5,5,5,5,5,6,6,5,6,5,6,5,4,6,6,6,6,5,5,6,5,6,6,5,10,6,5,5,5,6,5,5,6,6,6,40,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,none,1,NA,nonduplicated,0,pass,2.56,acceptable,eligible,5.428571428571429,5.5,5,4,4.833333333333333,5.5,4.666666666666667,4.25,6
R_1k20wogu6ULBUuh,Default Response Set,Anonymous,NA,NA,174.48.12.166,0,2018-10-03T10:28:33Z,2018-10-03T10:46:19Z,1,43699832,9d820fcb,OkCupid,1066,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,1,2,6,6,6,4,6,6,6,4,okc,13,0,2,1,3,1,2,5,6,1,1,6,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,6,6,5,2,1,1,2,1,33,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,5.173333333333333,acceptable,eligible,2,5.5,1.6666666666666667,6.666666666666667,2.5,1,1.3333333333333333,6,1.3333333333333333
R_337IjyA0TwKoXz5,Default Response Set,Anonymous,NA,NA,155.186.98.164,0,2018-10-03T10:33:44Z,2018-10-03T10:50:28Z,1,89641427,7d6ba57f,"OkCupid, Tinder",1004,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,4,5,5,5,5,6,5,5,5,5,5,okc,20,2,2,5,5,3,5,3,5,4,4,5,3,4,3,3,3,6,5,5,5,6,5,5,6,6,5,10,6,5,2,7,5,2,2,6,7,5,32,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,4.076666666666667,acceptable,eligible,4.285714285714286,5.125,4.333333333333333,4.666666666666667,4.333333333333333,5.375,5.666666666666667,6,6
R_2R8qffnQaU1CrdE,Default Response Set,Anonymous,NA,NA,139.59.36.105,0,2018-10-03T10:42:21Z,2018-10-03T11:02:16Z,1,43636199,63cdfc90,"Bumble, OkCupid, Tinder",1195,0,1,NA,NA,NA,NA,NA,NA,NA,5,5,6,7,4,6,4,5,4,5,4,5,4,6,5,okc,4,2,5,7,4,6,5,5,4,4,4,6,5,4,5,7,6,5,6,6,5,5,3,5,5,4,4,10,7,6,6,3,5,5,6,4,4,4,22,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,fail,3.3333333333333335,acceptable,ineligible,5.285714285714286,4.75,5.666666666666667,3.6666666666666665,4.833333333333333,4.625,5,3.25,4
R_3MgKI03SoVLzfvn,Default Response Set,Anonymous,NA,NA,107.170.186.79,0,2018-10-03T10:06:12Z,2018-10-03T11:33:23Z,1,67977391,fb55be4c,OkCupid,5230,1,1,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,5,5,5,5,5,6,5,6,5,5,6,okc,23,6,2,6,6,5,5,6,6,4,5,6,2,5,5,6,5,4,5,6,6,5,6,6,6,6,6,10,5,6,2,6,6,5,3,6,6,6,61,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,none,1,NA,nonduplicated,0,pass,2.9166666666666665,acceptable,eligible,5.142857142857143,5.375,5.666666666666667,5,4.666666666666667,5.875,5.666666666666667,5,6
R_2f7l2aZApYaaVYO,Default Response Set,Anonymous,NA,NA,24.151.192.196,0,2018-10-03T11:03:22Z,2018-10-03T11:35:45Z,1,44040015,b3045e96,Plenty of Fish,1943,1,1,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,4,4,5,4,4,4,4,5,5,5,5,pof,9,3,2,4,4,4,5,2,5,4,3,5,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,10,4,4,5,5,4,3,3,5,5,5,56,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,thanx,1,NA,nonduplicated,0,pass,2.76,acceptable,eligible,4,4.5,4,5,4.333333333333333,5,3.6666666666666665,4.75,5
R_2BzX3AADBIyL8IM,Default Response Set,Anonymous,NA,NA,76.26.91.207,0,2018-10-03T11:22:04Z,2018-10-03T11:37:01Z,1,75688430,43951dfd,Plenty of Fish,897,0,1,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4,4,4,4,2,4,3,3,3,3,pof,30,2,2,3,3,4,2,3,4,3,2,3,3,4,3,5,3,2,4,3,4,4,3,3,3,4,3,10,4,4,3,4,4,4,3,3,3,3,45,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,none,1,NA,nonduplicated,0,pass,2.8333333333333335,acceptable,eligible,3.4285714285714284,3.25,3.3333333333333335,5,3.8333333333333335,3.375,4.333333333333333,4.25,3
R_2rVDYKCLK6CqLO6,Default Response Set,Anonymous,NA,NA,24.102.148.207,0,2018-10-03T11:20:41Z,2018-10-03T11:37:39Z,1,54131954,61fb06f7,"Plenty of Fish, Tinder",1018,1,1,NA,NA,NA,NA,NA,NA,NA,7,4,4,5,7,2,4,7,7,7,5,7,7,7,7,pof,12,1,2,5,7,6,7,7,7,1,1,5,1,5,5,3,7,4,4,5,7,7,5,5,7,7,4,10,7,7,1,7,7,1,1,7,7,7,27,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,everything worked well and great pay for this,1,NA,nonduplicated,0,pass,6.19,acceptable,eligible,4.714285714285714,6.75,6,7,3.6666666666666665,5.875,7,7,7
R_2znHps2VLcvo4Mv,Default Response Set,Anonymous,NA,NA,196.17.64.197,0,2018-10-03T11:16:24Z,2018-10-03T11:39:31Z,1,56154741,f2cd1584,Plenty of Fish,1387,0,1,NA,NA,NA,NA,NA,NA,NA,6,5,5,6,6,6,6,6,6,6,6,6,6,5,6,pof,10,3,6,6,6,6,5,5,6,5,6,5,4,6,5,6,5,6,5,6,4,6,5,5,6,5,5,10,6,6,4,6,6,6,6,5,6,6,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,It interesting one.,1,NA,nonduplicated,0,fail,2.3733333333333335,acceptable,ineligible,5.714285714285714,5.875,6,4,5.166666666666667,5.25,5.333333333333333,4,5.666666666666667
R_2frC4UO5Eh1Te9l,Default Response Set,Anonymous,NA,NA,172.241.135.183,0,2018-10-03T11:14:33Z,2018-10-03T11:48:53Z,1,82968472,4d1a7e14,"OkCupid, eHarmony, Plenty of Fish",2060,1,1,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,5,4,6,5,5,5,3,5,4,5,pof,6,4,2,5,4,4,3,4,5,5,4,5,3,4,4,3,3,4,5,3,4,4,4,4,4,3,3,10,5,3,3,5,5,4,3,5,5,4,34,male,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,1,NA,NA,NA,NA,1,1,1,None,1,NA,nonduplicated,0,pass,2.4166666666666665,acceptable,eligible,4.285714285714286,4.75,4.333333333333333,4.666666666666667,4.166666666666667,3.625,4.333333333333333,4.75,4.666666666666667
R_3nNw4SVHm2zL8mK,Default Response Set,Anonymous,NA,NA,206.123.141.93,0,2018-10-03T11:33:38Z,2018-10-03T11:48:55Z,1,18899841,ea467f24,Plenty of Fish,917,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,5,1,1,7,7,7,7,7,7,7,7,pof,60,1,2,7,7,6,2,6,7,2,1,7,1,7,6,6,1,6,5,7,7,7,6,7,7,6,6,10,6,6,1,6,7,1,1,6,6,6,34,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,9.14,acceptable,eligible,2,7,6.666666666666667,7,6.166666666666667,6.625,6.333333333333333,6.75,6
R_3h5RPU6XHZvO4z3,Default Response Set,Anonymous,NA,NA,68.228.153.36,0,2018-10-03T11:35:00Z,2018-10-03T11:54:36Z,1,3056581,d2af7cf9,"OkCupid, Plenty of Fish, Tinder",1175,1,1,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,5,5,4,4,4,6,5,5,5,3,4,pof,17,3,2,4,6,4,5,3,5,5,4,2,4,3,3,3,3,3,2,6,6,6,4,6,6,6,4,10,3,4,5,4,4,6,5,3,3,3,23,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Hispanic,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,2.9066666666666667,acceptable,eligible,4,4.5,4.666666666666667,4.333333333333333,3.1666666666666665,5.5,3.3333333333333335,3.25,3
R_1j82HpjEWDrNlIk,Default Response Set,Anonymous,NA,NA,67.84.85.155,0,2018-10-03T11:11:54Z,2018-10-03T11:56:54Z,1,5131687,0174140b,"OkCupid, Plenty of Fish, Tinder",2699,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,7,1,1,7,7,7,7,7,7,7,7,okc,12,2,2,7,7,7,1,7,7,2,1,7,1,7,4,7,1,7,7,7,7,7,5,5,7,7,7,10,7,7,1,7,7,1,1,7,7,7,30,male,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"Great Study, hope to do more in the future.",1,NA,nonduplicated,0,pass,10.71,acceptable,eligible,2.7142857142857144,7,7,7,6.5,6.5,7,7,7
R_XO2vUSTmkEgmNON,Default Response Set,Anonymous,NA,NA,104.227.86.135,0,2018-10-03T11:57:10Z,2018-10-03T12:10:54Z,1,18886108,ca8b76df,OkCupid,823,0,1,NA,1,NA,NA,NA,NA,NA,4,4,5,6,6,5,5,4,5,5,5,5,4,4,5,okc,5,10,5,4,4,5,5,6,5,4,5,4,5,5,6,5,5,5,4,4,4,3,5,5,4,6,3,10,5,4,4,5,5,5,4,3,4,4,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,1,NA,NA,NA,NA,1,1,1,experience with online dating,1,NA,nonduplicated,1,fail,2,acceptable,ineligible,5,4.625,4.333333333333333,3.6666666666666665,4.666666666666667,4.25,4.333333333333333,4.25,3.6666666666666665
R_2dFwuYLYyA1MtmB,Default Response Set,Anonymous,NA,NA,144.168.131.252,0,2018-10-03T11:52:12Z,2018-10-03T12:15:54Z,1,38788280,2a948d08,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, OurTime, Plenty of Fish, Pure, Zoosk",1422,0,1,NA,NA,NA,NA,NA,NA,1,6,6,6,6,6,5,6,6,5,6,6,5,7,7,7,pof,1,3,5,6,6,6,5,5,7,6,7,5,6,7,5,5,5,5,6,6,7,7,6,6,7,6,6,10,6,6,6,5,7,6,7,6,7,6,25,male,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,1,3,8,THIS SURVEY IS GOOD DATELINING PROFILE OF ONE,1,NA,nonduplicated,1,fail,2.96,acceptable,ineligible,5.857142857142857,6.125,6,3.3333333333333335,5.166666666666667,6.375,4.666666666666667,3.75,6.333333333333333
R_DNY4VK4fRKCWOkN,Default Response Set,Anonymous,NA,NA,98.167.127.34,0,2018-10-03T12:01:21Z,2018-10-03T12:16:04Z,1,23042841,6b3f3f0b,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, eHarmony, HeartBroker, JDate, Match.com/ca, OurTime, Plenty of Fish, Pure, Tinder, Zoosk",883,1,1,NA,NA,NA,NA,NA,NA,NA,6,2,6,2,3,3,5,5,6,3,6,3,3,4,5,pof,5,1,2,5,6,5,2,6,7,5,2,4,2,4,3,3,6,5,5,6,3,6,6,6,4,5,4,10,6,5,4,6,3,3,6,6,5,6,24,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,5.6433333333333335,acceptable,eligible,3.857142857142857,4.375,5.333333333333333,6.333333333333333,3.6666666666666665,5,5,4,5.666666666666667
R_2uDGtus88I4vzSd,Default Response Set,Anonymous,NA,NA,45.72.6.28,0,2018-10-03T12:02:27Z,2018-10-03T12:17:33Z,1,63381222,b6e58f63,OkCupid,905,0,1,NA,NA,NA,NA,1,NA,NA,5,6,4,4,5,5,4,5,6,6,5,5,4,3,6,okc,5,12,2,4,5,5,6,5,5,5,6,6,6,5,6,4,5,5,5,5,5,5,5,5,5,4,5,10,4,5,4,5,5,5,5,4,6,5,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,1,NA,NA,NA,NA,NA,1,1,1,its about online dating study,1,NA,nonduplicated,1,fail,2.79,acceptable,ineligible,4.714285714285714,5,4.666666666666667,3,4.666666666666667,4.875,4.333333333333333,4,5
R_9B1J3NnV6y0xYUF,Default Response Set,Anonymous,NA,NA,50.233.202.82,0,2018-10-03T12:07:03Z,2018-10-03T12:23:58Z,1,69028075,f83e2827,OkCupid,1015,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,2,5,5,3,5,6,7,6,5,6,6,5,6,pof,22,4,2,5,4,5,4,4,7,7,2,7,1,5,5,5,1,5,6,7,7,7,7,7,7,7,7,10,5,3,3,3,3,6,6,5,5,6,33,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,3.66,acceptable,eligible,3.7142857142857144,5.875,4.666666666666667,6.666666666666667,5.5,7,4.333333333333333,2.5,5.333333333333333
R_1psq9UFqlLAqagF,Default Response Set,Anonymous,NA,NA,192.3.118.218,0,2018-10-03T11:55:34Z,2018-10-03T12:32:47Z,1,66811988,e6977599,"eHarmony, Plenty of Fish",2232,1,1,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,5,5,5,5,5,5,5,5,5,5,4,pof,15,3,2,5,5,5,4,4,5,4,3,5,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,10,4,5,3,5,5,3,3,5,5,5,38,male,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,good,1,NA,nonduplicated,0,pass,2.3933333333333335,acceptable,eligible,4.285714285714286,4.875,5,5,4.333333333333333,5,4.666666666666667,5,5
R_2WPh4HSKx73KpFr,Default Response Set,Anonymous,NA,NA,24.178.154.132,0,2018-10-03T12:34:47Z,2018-10-03T12:49:53Z,1,35847577,a59925e7,"Bumble, OkCupid, Plenty of Fish, Tinder",906,0,1,NA,NA,NA,NA,NA,NA,NA,2,5,7,4,6,4,7,5,6,4,5,4,6,5,5,okc,30,20,2,3,4,4,4,4,7,1,2,6,1,2,2,4,5,7,7,6,7,7,7,6,7,7,7,10,1,1,7,4,2,7,3,1,1,1,24,other,Androgynous,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,"The ""which did you do during the 10 minutes"" question says check ""any and all that apply"" but if no options were selected, it would not progress - so if you did nothing other than the dating profile viewing, you could not answer that truthfully, as there is no ""none of the above"" option.",1,NA,nonduplicated,0,pass,3.3933333333333335,acceptable,eligible,5,5,3.6666666666666665,6.666666666666667,4.166666666666667,6.75,1,3,1
R_25EKZgjyw4Qk4vC,Default Response Set,Anonymous,NA,NA,68.207.3.195,0,2018-10-03T12:17:01Z,2018-10-03T12:50:31Z,1,94969792,42fda3ba,"OkCupid, eHarmony, Plenty of Fish",2010,1,1,NA,NA,NA,NA,NA,NA,NA,6,4,4,7,3,3,4,3,5,6,7,6,4,7,7,pof,50,4,2,5,7,7,4,7,6,5,1,2,1,1,4,4,3,6,3,4,6,7,7,7,7,5,5,10,7,1,5,7,7,6,3,7,3,3,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,5.333333333333333,acceptable,eligible,4.428571428571429,5.625,6.333333333333333,6.666666666666667,3.8333333333333335,6,3.6666666666666665,5.25,4.333333333333333
R_3fdzfUTZ1VNh60A,Default Response Set,Anonymous,NA,NA,98.117.94.224,0,2018-10-03T12:32:43Z,2018-10-03T12:52:52Z,1,42874954,e9327a1e,Plenty of Fish,1208,1,1,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,6,3,5,6,6,6,6,5,6,5,5,pof,24,2,2,5,6,5,2,4,5,5,3,5,2,4,5,5,3,5,5,5,5,5,5,5,5,5,6,10,6,6,2,6,6,1,2,5,7,5,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,3.5566666666666666,acceptable,eligible,4.714285714285714,5.625,5.333333333333333,5.333333333333333,4.833333333333333,5.125,6,6.25,5.666666666666667
