ResponseID,IPAddress,Status,StartDate,EndDate,Finished,workerId,site,condition,RFQ_M_1,RFQ_M_2,RFQ_M_3,RFQ_M_4,RFQ_M_5,RFQ_M_6,RFQ_M_7,RFQ_M_8,RFQ_M_9,RFQ_M_10,RFQ_M_11,RFQ_M_12,RFQ_M_13,RFQ_M_14,RFQ_M_15,site_choice,profile_num,profile_interest_num,attn_check_2,attn_check_3,engage_1,engage_2,engage_3,engage_4,engage_5,ease_1,ease_2,ease_3,ease_4,ease_5,ease_6,ease_7,ease_8,success_1,success_2,success_3,success_4,success_5,success_6,partner_1,partner_2,partner_3,partner_4,partner_5,partner_6,partner_7,partner_8,age,gender,gender-TEXT,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,education,activity_1,activity_2,activity_3,activity_4,activity_5,activity_6,activity_7,activity_8,mc_compliance,mc_strategy,mc_strategy_use,careful_response,honest_response,debrief_concerns,debriefing,attn_check,exclusion,prevention,promotion,engage,ease,fit_success,fit_partner,activity_distraction
R_1mFvsA8sQoxTvYc,ada560d3,0,2018-11-27T21:12:43Z,2018-11-27T21:47:19Z,1,5c837e7d,eHarmony,-1,6,7,6,6,7,6,7,5,6,6,6,6,7,6,5,eharm,22,3,2,10,6,7,7,9,10,6,3,6,1,8,9,4,4,5,7,6,8,9,10,7,6,6,7,6,7,7,5,33,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,If they had religious values,1,1,1,NA,1,pass,eligible,6.428571428571429,5.875,6.666666666666667,6,6,6.285714285714286,0
R_2DNWaCjwVACzsdl,52832059,0,2018-11-27T21:53:28Z,2018-11-27T22:12:54Z,1,9e8ebcef,eHarmony,-1,1,1,1,5,6,1,1,6,7,5,5,6,6,5,6,eharm,7,0,2,10,7,5,5,10,10,7,1,6,1,8,8,4,4,5,4,5,7,8,9,5,1,5,1,5,1,1,1,63,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,Look for an undesirable  trait,1,1,1,NA,1,pass,eligible,2.2857142857142856,5.75,5.666666666666667,7,4.833333333333333,2.7142857142857144,0
R_Aj49yGpjnexMel3,882c8837,0,2018-11-28T10:43:58Z,2018-11-28T11:00:40Z,1,1677ddc3,OkCupid,1,3,6,2,5,2,2,2,4,6,5,7,6,4,4,6,okc,50,15,2,10,6,7,6,8,7,7,1,6,1,10,10,4,4,4,4,3,8,8,7,6,5,7,5,7,7,5,4,46,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,1,1,I looked for people with desirable traits in a romantic partner,1,1,1,NA,1,pass,eligible,3.142857142857143,5.25,6.333333333333333,7,4.166666666666667,5.857142857142857,1
R_1gnXZNNcQdMWuPf,78067fce,0,2018-11-28T11:38:39Z,2018-11-28T11:54:54Z,1,f6b8960d,"Plenty of Fish, Tinder",1,2,5,6,6,6,2,7,7,7,6,6,7,6,6,7,pof,25,10,2,10,7,6,6,9,9,7,1,7,1,8,8,5,6,6,6,5,9,9,9,7,7,6,6,7,7,7,6,22,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,I looked at the picture to get an attraction and then i was Looking for Desirable Traits,1,1,1,NA,1,pass,eligible,4.857142857142857,6.5,6.333333333333333,7,5.833333333333333,6.571428571428571,1
R_1eJhly781bAkB3e,6076bcb2,0,2018-11-28T11:54:18Z,2018-11-28T12:15:18Z,1,eaa90c20,"Bumble, OkCupid, Tinder",-1,6,5,6,5,4,6,5,4,6,6,5,5,4,4,5,pof,13,7,6,10,6,6,5,7,9,6,5,6,5,9,8,7,9,6,4,5,8,7,9,5,6,7,4,4,6,4,5,24,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,NONE,1,1,1,NONE,1,fail,ineligible,5.285714285714286,4.875,5.666666666666667,4,5,5.285714285714286,0
R_1pJAFtQPiovaw2U,c8a96199,0,2018-11-28T12:14:15Z,2018-11-28T12:50:29Z,1,89da4901,"OkCupid, Tinder",1,4,4,3,6,6,5,4,4,5,5,5,3,6,6,4,okc,15,5,2,10,7,4,7,10,7,7,5,6,6,9,10,8,6,6,7,6,10,8,10,5,6,6,5,5,7,7,7,24,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,No strategy,1,1,1,None,1,pass,eligible,4.571428571428571,4.75,6,4,6.333333333333333,5.857142857142857,0
R_RUkmIwdEjjJWbfP,26c93e0b,0,2018-11-28T12:52:01Z,2018-11-28T13:06:33Z,1,8d7a6f28,Plenty of Fish,1,5,4,4,3,4,3,3,5,3,4,4,4,4,4,5,pof,4,0,2,10,1,1,1,4,4,6,1,5,1,8,8,5,5,1,1,1,4,4,5,1,1,1,1,1,1,1,1,30,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,Look for traits I like,1,1,1,NA,1,fail,ineligible,3.7142857142857144,4.125,1,6.666666666666667,1.1666666666666667,1,0
R_a3jQmR7LtyIVM8V,53ce4671,0,2018-11-28T13:17:17Z,2018-11-28T13:41:38Z,1,3a69fd18,eHarmony,-1,2,2,2,3,4,2,2,4,5,5,4,6,6,4,5,eharm,14,2,2,10,5,4,3,6,6,7,1,7,1,10,10,4,4,4,6,5,7,8,7,5,6,5,5,6,4,4,4,33,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,1,1,I looked for undesirable traits that I would want to avoid in a partner.,1,1,1,NA,1,pass,eligible,2.4285714285714284,4.875,4,7,4.666666666666667,5,1
R_1NCdA9vg8cZvtgn,bccd4175,0,2018-11-28T13:44:47Z,2018-11-28T14:00:16Z,1,b966ee10,"Coffee Meets Bagel, Plenty of Fish, Tinder",1,1,1,1,7,7,1,1,7,7,7,7,7,7,7,7,pof,7,1,2,10,7,7,7,10,10,7,1,7,1,10,10,4,4,7,7,7,10,10,10,7,7,7,7,7,7,7,7,28,male,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,Look for desirable traits in profiles.,1,1,1,I enjoyed the study.,1,pass,eligible,2.7142857142857144,7,7,7,7,7,0
R_1hEJtQEk9DlsET9,52fbb011,0,2018-11-28T13:42:13Z,2018-11-28T14:07:00Z,1,5648746f,Plenty of Fish,-1,1,1,1,4,4,4,1,4,4,7,4,4,4,4,4,pof,5,0,2,10,3,3,3,4,4,7,2,5,1,10,10,4,4,3,1,1,7,7,4,1,1,1,1,1,1,1,1,63,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,I looked for negative things about the people to weed them out as interests,1,1,1,none,1,pass,eligible,2.2857142857142856,4.375,3,6.666666666666667,2.3333333333333335,1,0
R_2wme1CrCfhHkAxy,b6475576,0,2018-11-28T14:09:39Z,2018-11-28T14:26:16Z,1,36a27875,"OkCupid, Grindr, Plenty of Fish",-1,1,1,1,1,7,1,1,6,6,6,1,6,6,5,3,pof,12,2,2,10,6,7,4,7,8,6,2,7,1,9,7,6,4,3,2,3,4,4,4,5,6,6,6,6,6,6,5,31,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,looked for the negative characteristics,1,1,1,NA,1,pass,eligible,1.8571428571428572,4.875,5.666666666666667,6.333333333333333,1.8333333333333333,5.714285714285714,0
R_9uI1uP8qYryJFL3,a13f3b24,0,2018-11-28T14:30:07Z,2018-11-28T14:51:04Z,1,4f8baafa,"OkCupid, eHarmony, Plenty of Fish",1,4,4,4,4,4,3,5,4,5,4,5,5,6,4,5,okc,3,2,4,10,6,5,5,8,9,4,4,4,5,8,7,8,6,5,4,4,8,7,7,4,4,4,5,5,5,5,3,25,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WHITE,5,1,1,NA,NA,NA,NA,1,NA,1,CHATTING,2,1,1,NONE,1,fail,ineligible,4,4.75,5.333333333333333,3.6666666666666665,4.333333333333333,4.285714285714286,3
R_2U3Cfo44mJBjVBn,9631e077,0,2018-11-28T14:52:30Z,2018-11-28T15:19:26Z,1,461b21f8,"OkCupid, eHarmony, Plenty of Fish, Tinder",-1,1,2,2,3,5,6,2,6,5,5,5,5,5,5,6,pof,8,4,2,10,6,7,7,9,9,6,3,7,2,8,8,7,5,6,6,6,9,9,8,7,7,7,6,7,7,7,6,32,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,I tried to use the strategy of looking for undesirable traits.,1,1,1,Great study!,1,pass,eligible,3,5.25,6.666666666666667,5.666666666666667,5.833333333333333,6.714285714285714,0
R_2wmcU8rHPJ42HdW,e3692684,0,2018-11-28T15:07:19Z,2018-11-28T15:24:37Z,1,310febb0,OkCupid,1,5,3,3,5,7,2,6,6,7,7,6,6,7,7,7,okc,30,15,2,10,7,5,6,10,10,7,3,4,2,10,9,5,5,4,6,7,9,10,10,6,6,5,6,6,6,7,6,27,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,1,NA,NA,1,1,I can't remember the exact name but it involved looking for and focusing on desirable traits.,2,1,1,NA,1,pass,eligible,4.428571428571429,6.625,6,6,6.166666666666667,5.857142857142857,1
R_2CZApWjoJsgkr3y,ccae62f0,0,2018-11-28T15:25:51Z,2018-11-28T15:51:52Z,1,4bb4cbd7,"Chemistry, Match.com/ca, Plenty of Fish, Tinder, Zoosk",1,7,7,5,7,5,7,5,6,5,7,6,7,7,4,5,pof,30,5,3,10,6,5,6,8,8,7,1,5,6,8,9,5,7,4,6,4,8,9,8,5,6,4,5,5,7,7,5,26,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,Take my time and read through as many as possible,1,1,1,NA,1,fail,ineligible,6.142857142857143,5.875,5.666666666666667,5.333333333333333,5,5.285714285714286,0
R_1n9LeEw9NfLCpVz,bfe01d6d,0,2018-11-28T15:55:39Z,2018-11-28T16:32:13Z,1,759fb146,"Coffee Meets Bagel, OkCupid, Tinder",-1,4,5,5,6,6,4,5,6,6,5,6,6,6,6,6,okc,15,3,2,10,6,7,6,8,8,6,2,5,2,8,8,5,5,4,4,4,6,7,7,5,4,5,5,6,5,6,5,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,"I focused on the unattractive attributes of a person. In this case, I avoided people who who liked to drink, smoke, or party",1,1,1,NA,1,pass,eligible,5,5.875,6.333333333333333,6,3.8333333333333335,5,0
R_1Dr3XyUHNN0nM5n,e67d2139,0,2018-11-28T16:23:09Z,2018-11-28T16:40:34Z,1,0e7c7eb0,"OkCupid, Tinder",1,3,4,3,4,5,4,4,5,5,5,4,5,5,5,5,okc,15,4,2,10,5,5,4,9,8,7,1,7,1,9,9,4,4,5,5,6,9,9,9,7,7,7,6,7,7,6,7,48,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,I looked for passable trans people who shared interests with me.,1,1,1,no comments,1,pass,eligible,3.857142857142857,4.875,4.666666666666667,7,5.666666666666667,6.857142857142857,0
R_1ezRpYCxAnpU6pB,cc98f603,0,2018-11-28T16:23:37Z,2018-11-28T16:41:00Z,1,dceafa06,Plenty of Fish,-1,4,5,3,5,5,4,3,5,6,5,5,4,5,5,5,pof,4,1,2,10,6,6,5,8,8,7,3,5,1,8,8,7,5,4,4,4,7,8,8,5,5,4,4,5,5,4,4,37,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,BROWSING UNDESIRABLE TRAITS,1,1,1,N/A,1,pass,eligible,4.142857142857143,5,5.666666666666667,6.333333333333333,4.333333333333333,4.571428571428571,0
R_3HnyhSx9CnvXzN8,d3e7a332,0,2018-11-28T16:27:18Z,2018-11-28T16:45:49Z,1,2200fc67,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, Match.com/ca, OurTime, Plenty of Fish, Pure, Tinder, Zoosk",1,3,3,2,5,6,2,5,6,6,6,6,6,6,5,5,eharm,13,5,2,10,7,7,7,10,10,7,1,7,1,10,10,4,4,7,7,7,10,10,10,7,7,7,7,7,7,7,7,35,male,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,Looking at desirable characteristics,1,1,1,NA,1,pass,eligible,3.7142857142857144,5.75,7,7,7,7,0
R_DMJzWQNyudgYCw9,c11c4678,0,2018-11-28T16:18:08Z,2018-11-28T16:47:48Z,1,74139d30,Plenty of Fish,-1,5,4,2,5,5,3,2,6,7,6,6,6,6,6,7,pof,20,5,2,10,6,6,5,7,7,7,4,6,3,7,8,8,7,4,4,4,7,8,7,6,6,6,6,7,7,5,5,35,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,1,1,tried to look for unwanted characteristics and remove them from my search results.,2,1,1,NA,1,pass,eligible,3.7142857142857144,6.25,5.666666666666667,5.333333333333333,4.166666666666667,6.142857142857143,1
R_pFRfxYjRXZkb0Vb,1409c38a,0,2018-11-28T16:22:54Z,2018-11-28T16:59:05Z,1,8f5fc8de,"OkCupid, eHarmony, Plenty of Fish, Tinder",1,6,7,7,4,7,6,7,6,7,7,7,7,7,7,6,okc,10,3,2,10,7,6,6,10,10,7,2,7,1,10,10,4,4,5,7,6,10,10,9,1,1,1,1,7,7,7,7,31,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,Activities,1,1,1,NA,1,pass,eligible,6.285714285714286,6.75,6.333333333333333,6.666666666666667,6.333333333333333,3.5714285714285716,1
R_2sdQjlaLmWfoQzC,0cb45cdb,0,2018-11-28T16:43:35Z,2018-11-28T17:04:35Z,1,fa223b0f,"Plenty of Fish, Tinder",1,5,4,4,3,6,1,5,7,7,6,6,7,6,6,6,okc,20,6,2,10,5,7,7,7,7,7,1,6,2,7,7,9,9,7,5,5,7,6,8,6,7,6,5,6,6,5,6,36,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,Looked for desirable traits in profile,1,1,1,NA,1,pass,eligible,4,6.375,6.333333333333333,6.666666666666667,4.833333333333333,6,0
R_2eav9qCWMCvRHRA,2c226ee0,0,2018-11-28T16:50:55Z,2018-11-28T17:07:57Z,1,892f00dd,"Bumble, OkCupid, Plenty of Fish, Tinder",1,4,5,5,5,5,6,6,5,5,5,5,5,5,6,4,okc,5,2,2,10,6,5,4,9,8,5,2,5,1,9,10,8,9,6,3,2,8,9,8,5,4,3,4,5,5,4,4,24,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,"Women that looked attractive, and then viewed to see if they were interesting",3,1,1,NA,1,pass,eligible,5.142857142857143,5,5,6,4.5,4.285714285714286,1
R_3nUVYoNZlS5squi,f4b7e9ae,0,2018-11-28T16:30:40Z,2018-11-28T17:13:02Z,1,0b728f46,eHarmony,-1,2,2,3,4,5,2,2,6,6,6,5,6,6,6,5,eharm,6,1,2,10,6,6,5,9,9,6,2,5,2,9,9,4,4,5,5,5,9,10,9,5,5,6,6,6,6,5,6,50,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,I weeded out the ones with the traits that were nor desirable to me,1,1,1,NA,1,pass,eligible,2.857142857142857,5.75,5.666666666666667,6,5.666666666666667,5.714285714285714,0
R_2s1hM1p4CKSrZAO,06da5525,0,2018-11-28T17:02:07Z,2018-11-28T17:17:57Z,1,f05e5eab,"OkCupid, eHarmony, Tinder",-1,5,4,6,6,6,4,6,5,6,6,6,6,7,6,5,okc,15,8,2,10,6,6,6,5,8,7,2,7,2,9,8,8,9,5,6,7,5,7,9,7,6,6,7,7,7,7,7,21,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,Looking at undesirable traits in profiles.,2,1,1,NA,1,pass,eligible,5.285714285714286,5.875,6,6.333333333333333,5,6.714285714285714,1
R_2qfyA6Hx4gKkCBa,965466a6,0,2018-11-28T17:11:27Z,2018-11-28T17:36:16Z,1,f5da5769,Plenty of Fish,1,3,1,4,3,4,1,4,4,5,4,3,4,5,5,4,pof,5,0,2,10,2,1,1,7,7,4,1,4,1,7,7,4,4,1,1,1,4,4,4,1,1,1,3,1,1,1,1,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,just looking at profiles in my area,1,1,1,NA,1,pass,eligible,2.857142857142857,4.25,1.3333333333333333,6,1,1.2857142857142858,0
R_1lmlbCtSssXrxDz,075806af,0,2018-11-28T17:21:58Z,2018-11-28T17:44:35Z,1,c370bdd7,"Plenty of Fish, Tinder",-1,4,5,1,6,4,3,3,7,5,7,5,5,7,7,7,pof,3,0,2,10,5,7,4,10,10,7,1,7,1,10,10,4,4,3,2,2,9,10,10,1,3,1,4,3,4,1,3,30,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,I looked for undesidable traits in a partner,1,1,1,"None, but thank you for letting me participate.",1,pass,eligible,3.7142857142857144,6.25,5.333333333333333,7,4.5,2.7142857142857144,0
R_1ITujhB0DX8cgLB,37fbe9fb,0,2018-11-28T17:35:10Z,2018-11-28T17:58:14Z,1,7bec0f21,"Bumble, eHarmony, Plenty of Fish, Tinder",1,6,4,4,5,6,5,5,5,5,6,5,4,6,6,5,pof,6,1,2,10,4,5,5,8,8,6,2,4,1,8,7,5,5,2,2,1,5,6,6,7,5,6,5,6,6,5,4,27,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,Reviewed the photo and the about me section before moving forward. Then read more about them and viewed more photos.,1,1,1,NA,1,pass,eligible,5,5.25,4.666666666666667,6.333333333333333,2.1666666666666665,5.571428571428571,0
R_dhenWJOY5fTJlnj,9951016d,0,2018-11-28T17:50:30Z,2018-11-28T18:07:53Z,1,b94e3f2e,"Coffee Meets Bagel, OkCupid, Plenty of Fish, Tinder",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,okc,12,0,3,10,3,4,5,7,8,4,2,4,3,5,6,6,7,4,4,4,6,7,6,6,3,3,5,4,5,4,4,34,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,I looked for the girl with the best breasts.,2,1,1,no,1,fail,ineligible,1,1,4,5,3.6666666666666665,4.285714285714286,0
R_3JKp5iuUv9Y25YO,927f68cc,0,2018-11-28T17:50:51Z,2018-11-28T18:10:19Z,1,a9b39b1c,"eHarmony, Match.com/ca, Tinder",1,2,2,1,7,7,1,2,7,7,7,7,7,7,7,7,eharm,12,3,2,10,6,5,5,8,8,7,1,7,2,9,9,4,4,4,5,5,7,8,8,6,6,6,6,6,6,6,6,52,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,looked for desirable traits,1,1,1,"Online dating sites can be helpful, but you never really know until you meet someone.  Sometimes they don't always tell the truth in their profiles.",1,pass,eligible,3.142857142857143,7,5.333333333333333,6.666666666666667,4.666666666666667,6,0
R_3iPG0WIfiSxMwTx,7e4cf796,0,2018-11-28T18:50:14Z,2018-11-28T19:08:58Z,1,59947ab1,"Badoo, Bumble, Chemistry, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, Match.com/ca, OurTime",-1,7,7,6,7,7,7,6,7,6,6,6,6,6,6,6,okc,5,4,2,9,6,7,6,10,9,6,6,6,7,9,10,9,10,6,7,6,9,10,9,7,6,6,7,7,7,7,7,27,male,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,1,1,NA,NA,1,NO,1,1,1,THE STUDY IN VERY PERFECT,1,fail,ineligible,6.714285714285714,6.125,6.333333333333333,3,6.333333333333333,6.714285714285714,4
R_3eeKN8TKvDKuDFn,1a74257e,0,2018-11-28T18:54:39Z,2018-11-28T19:16:47Z,1,1fcd57a3,OkCupid,1,5,7,6,3,5,2,7,5,7,6,6,7,7,4,6,okc,9,3,2,10,4,4,6,9,9,6,2,5,3,10,10,5,5,6,3,5,9,10,10,7,6,7,6,6,7,6,6,31,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,1,Searching for positive traits I'm looking for,1,1,1,NA,1,pass,eligible,5,6,4.666666666666667,5.666666666666667,5.666666666666667,6.428571428571429,1
R_2fcj1KWJu8zUXsZ,77837923,0,2018-11-28T20:13:06Z,2018-11-28T20:33:52Z,1,cf48b76c,"OkCupid, Plenty of Fish",1,3,4,5,6,6,7,5,5,7,6,5,7,5,6,6,okc,NA,NA,2,10,6,5,6,9,8,4,2,6,3,8,8,6,8,7,5,6,8,9,8,6,6,5,3,6,5,7,3,27,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,1,NA,1,pass,eligible,5.142857142857143,5.875,5.666666666666667,5,5.666666666666667,4.857142857142857,0
R_3F35XdN9LlbpIli,3cdc976f,0,2018-11-28T20:44:52Z,2018-11-28T21:04:40Z,1,5c364979,"OkCupid, Plenty of Fish",-1,5,5,7,7,7,7,7,4,7,6,7,7,6,7,5,pof,5,1,2,10,5,5,7,10,9,6,1,7,3,9,10,5,4,7,5,5,10,10,8,7,7,7,7,7,6,6,7,29,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,I looked for profiles that seemed interesting or the right age range that I was looking for,1,1,1,NA,1,pass,eligible,6.428571428571429,6.125,5.666666666666667,6,6,6.857142857142857,0
R_SBlz808qleP58rL,8f68fb94,0,2018-11-28T20:59:29Z,2018-11-28T21:14:20Z,1,41459893,"Badoo, Bumble, OkCupid, Plenty of Fish, Tinder",-1,6,6,6,6,5,4,5,5,5,6,5,5,6,5,6,okc,12,2,4,7,4,5,5,8,9,4,6,5,3,8,8,7,6,5,5,5,8,8,9,4,6,5,7,5,6,4,5,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,1,Fast search,2,1,1,No,1,fail,ineligible,5.428571428571429,5.375,4.666666666666667,3.6666666666666665,5.166666666666667,5.428571428571429,1
R_22qQD1vVUwuFOpE,997078d7,0,2018-11-28T21:00:02Z,2018-11-28T21:14:31Z,1,99d683ac,"Plenty of Fish, Tinder",1,7,7,4,5,6,4,4,4,7,6,5,5,5,5,7,pof,22,2,2,10,4,5,6,9,9,7,6,4,4,7,7,7,6,5,5,3,7,7,7,5,4,4,5,4,5,4,4,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,no strategy,1,1,1,NA,1,pass,eligible,5.285714285714286,5.5,5,4.333333333333333,4.166666666666667,4.428571428571429,0
R_28G1lg4gfaSxB0d,92512e1b,0,2018-11-28T21:04:23Z,2018-11-28T21:25:02Z,1,2f5dcec6,"Plenty of Fish, Tinder, hinge",-1,1,1,6,6,7,4,7,6,7,3,7,7,7,6,6,pof,15,3,2,10,6,6,6,6,5,7,1,5,3,8,9,7,6,2,2,6,8,8,7,5,4,7,6,3,6,5,3,21,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,look for undesirable traits,1,1,1,NA,1,pass,eligible,4.571428571428571,6.125,6,6.333333333333333,4,4.857142857142857,0
R_2WPwbeDGv4cDaEH,6cdc251a,0,2018-11-28T21:19:50Z,2018-11-28T21:45:00Z,1,f1126399,"OkCupid, Plenty of Fish",1,3,4,2,2,6,3,5,7,6,6,6,6,4,7,6,pof,60,2,2,10,5,6,4,9,9,5,2,6,2,9,9,5,5,4,5,5,8,9,9,6,6,5,5,6,6,5,5,39,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,Used the quick match option,1,1,1,NA,1,pass,eligible,3.5714285714285716,6,5,5.666666666666667,5.166666666666667,5.571428571428571,0
R_2vkUs6a7NDVmbOT,bcd6053a,0,2018-11-22T08:53:02Z,2018-11-22T08:54:59Z,0,2ddf2009,OkCupid,-1,3,7,2,5,6,6,1,5,7,5,6,4,7,6,5,okc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fail,ineligible,4.285714285714286,5.625,NaN,NaN,NaN,NaN,0
R_1DwkpVejKFSriaH,29095a95,0,2018-11-29T09:13:08Z,2018-11-29T09:29:58Z,1,534d23ec,"OkCupid, eHarmony, Plenty of Fish, Tinder",-1,5,3,3,6,6,4,5,5,7,5,6,6,6,5,4,okc,7,3,2,10,7,7,7,10,10,7,1,7,1,8,10,4,4,6,7,6,7,8,8,6,5,7,6,6,7,5,6,23,female,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,I sought those with interests different from mine.,2,1,1,NA,1,pass,eligible,4.571428571428571,5.5,7,7,5.5,6.142857142857143,0
R_2dSlhliF6i8eRQI,04ea1709,0,2018-11-29T09:56:07Z,2018-11-29T10:36:12Z,1,4ba31060,"Bumble, OkCupid, Plenty of Fish, Tinder",-1,3,3,3,4,5,4,4,5,5,4,4,3,5,5,5,okc,50,20,2,10,4,3,3,7,8,5,3,5,2,8,8,6,6,3,3,4,7,6,7,4,4,3,4,4,5,3,3,24,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Latino/Hispanic,5,NA,NA,NA,NA,NA,NA,NA,1,1,"I actually used the strategy suggested, which is looking for undesirable traits and evaluating the profiles in terms of these undesirable traits.",1,1,1,NA,1,pass,eligible,3.7142857142857144,4.5,3.3333333333333335,5.333333333333333,3.5,3.857142857142857,0
